ROI_Index,Feature,EffectSize,AbsEffect,ROI_Name,Network,Fold
103,DFA,-0.9981472879486774,0.9981472879486774,Schaefer2018_17Networks_LH_SalVentAttnB_Ins_1,SalVentAttnB,1
290,DFA,0.9801586568809475,0.9801586568809475,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_3,SalVentAttnA,1
274,Spectral_Slope,0.89666132164071,0.89666132164071,Schaefer2018_17Networks_RH_DorsAttnB_PostC_2,DorsAttnB,1
274,DFA,0.8547923447613045,0.8547923447613045,Schaefer2018_17Networks_RH_DorsAttnB_PostC_2,DorsAttnB,1
415,HFD,0.8085180194350564,0.8085180194350564,FreeSurfer_Right-Accumbens-area,Subcortical,1
368,DFA,-0.8062729474394597,0.8062729474394597,Schaefer2018_17Networks_RH_DefaultA_PFCm_2,DefaultA,1
63,DFA,0.796361701257797,0.796361701257797,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA,1
89,DFA,0.7787896432798252,0.7787896432798252,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_2,SalVentAttnA,1
253,HFD,-0.7752055286455768,0.7752055286455768,Schaefer2018_17Networks_RH_SomMotB_S2_11,SomMotB,1
290,Spectral_Slope,0.7749868363237811,0.7749868363237811,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_3,SalVentAttnA,1
253,DFA,0.7748029786911981,0.7748029786911981,Schaefer2018_17Networks_RH_SomMotB_S2_11,SomMotB,1
291,Spectral_Slope,0.7672695706049025,0.7672695706049025,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_4,SalVentAttnA,1
207,DFA,-0.7672189855411053,0.7672189855411053,Schaefer2018_17Networks_RH_VisCent_ExStr_8,VisCent,1
89,HFD,-0.7640545805026858,0.7640545805026858,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_2,SalVentAttnA,1
276,DFA,0.7607003654431498,0.7607003654431498,Schaefer2018_17Networks_RH_DorsAttnB_PostC_4,DorsAttnB,1
92,Spectral_Slope,0.7601740079552447,0.7601740079552447,Schaefer2018_17Networks_LH_SalVentAttnA_FrOper_1,SalVentAttnA,1
415,DFA,-0.7581271152178954,0.7581271152178954,FreeSurfer_Right-Accumbens-area,Subcortical,1
274,HFD,-0.757610869153877,0.757610869153877,Schaefer2018_17Networks_RH_DorsAttnB_PostC_2,DorsAttnB,1
169,DFA,0.7480328675343184,0.7480328675343184,Schaefer2018_17Networks_LH_DefaultB_Temp_4,DefaultB,1
356,DFA,0.7271031829123364,0.7271031829123364,Schaefer2018_17Networks_RH_ContC_Cingp_2,ContC,1
111,HFD,1.365418359563539,1.365418359563539,Schaefer2018_17Networks_LH_Limbic_OFC_4,Limbic,2
